F_0,M_0,O_0,dia
33.935081302625065,27.140723964677225,36.429249999999996,2016-11-16
34.96257839243499,25.782962988997557,44.400275,2016-11-17
33.188266556108346,30.192527023275677,43.390222222222214,2016-11-18
39.87504128472222,34.397899056047194,0.0,2016-11-19
50.43392905282331,41.61375055440056,70.60251666666667,2016-11-20
30.976559387637202,31.22238606321839,0.0,2016-11-21
34.17294778406412,25.698892478251643,22.135233333333332,2016-11-22
35.80663756097561,29.094212006043705,5.727833333333333,2016-11-23
31.277348575063613,31.74228076833798,24.60839166666667,2016-11-24
34.019978424242424,32.72646556195965,33.49645,2016-11-25
33.510090394912986,33.77267087646653,11.735466666666667,2016-11-26
50.125024421883815,43.70908732620321,26.747333333333334,2016-11-27
39.08561368243243,27.121815273631842,0.0,2016-11-28
31.539167818077143,26.66094188495121,53.525222222222226,2016-11-29
28.75587078797304,26.263883179487177,41.540975,2016-11-30
37.44633705642815,33.151089825119236,36.23428333333333,2016-12-01
34.65657652173913,32.418481944444444,9.911666666666667,2016-12-02
37.64242126436781,29.324100994152047,59.407383333333335,2016-12-03
50.24583245257453,39.16906402340597,180.84358333333336,2016-12-04
31.435146779661018,27.131807678339822,37.303666666666665,2016-12-05
33.19721058252428,31.50998717848792,0.0,2016-12-06
31.71417614678899,27.358187006701414,0.0,2016-12-07
31.156146496598645,27.446271066555276,0.0,2016-12-08
39.107852158527955,27.74350949913644,0.0,2016-12-09
35.720084594594596,32.02301952026468,0.0,2016-12-10
53.82975625,45.0740514353042,15.69795,2016-12-11
44.1413456836799,27.921361431904348,60.90745,2016-12-12
37.98334648148148,30.626306320267396,17.237,2016-12-13
32.585661650165015,32.117368965517244,34.2195,2016-12-14
37.243362831858406,37.709219858156025,29.0,2017-01-01
38.55954631379962,31.984054669703873,35.0,2017-01-02
36.773879142300196,30.572254335260116,0.0,2017-01-03
38.71953578336557,30.36144578313253,142.0,2017-01-04
35.5191637630662,29.96286231884058,44.0,2017-01-05
42.58051689860835,32.21586345381526,52.0,2017-01-06
44.99554565701559,35.754889178617994,0.0,2017-01-07
41.86196319018405,42.89689034369886,62.0,2017-01-08
39.77413793103448,32.19068934646374,54.333333333333336,2017-01-09
34.11980830670927,30.134125636672326,35.5,2017-01-10
39.59655831739962,31.19935344827586,29.666666666666668,2017-01-11
36.496012759170654,27.097283085013146,53.0,2017-01-12
35.44642857142857,28.08993766696349,159.0,2017-01-13
38.479212253829324,33.04255319148936,55.5,2017-01-14
50.625,41.01555023923445,7.0,2017-01-15
33.38599348534202,35.1349538977368,18.5,2017-01-16
36.313935681470134,30.134948096885815,62.0,2017-01-17
29.589605734767026,29.637885462555065,0.0,2017-01-18
36.96376811594203,30.660018132366275,62.0,2017-01-19
34.87992125984252,32.25430210325048,21.75,2017-01-20
43.82657657657658,37.70631067961165,0.0,2017-01-21
54.15495867768595,54.28034682080925,74.0,2017-01-22
37.248226950354606,31.222333000997008,0.0,2017-01-23
36.6628664495114,33.58311800172265,39.0,2017-01-24
36.185117967332125,32.91346153846154,53.5,2017-01-25
33.80722891566265,30.653189577717878,26.0,2017-01-26
37.187624750499005,35.496316758747696,25.666666666666668,2017-01-27
45.95428571428572,38.39,0.0,2017-01-28
48.87552742616034,39.80229591836735,53.0,2017-01-29
33.78989898989899,34.02946428571428,96.5,2017-01-30
37.083743842364534,36.65071283095723,0.0,2017-01-31
53.38383838383838,39.84276018099548,54.0,2017-02-01
36.60180995475113,30.897748592870546,65.5,2017-02-02
35.2903981264637,32.00194931773879,0.0,2017-02-03
35.188976377952756,36.398110661268554,146.75,2017-02-04
46.642201834862384,42.32,38.25,2017-02-05
35.54079254079254,32.31884057971015,115.5,2017-02-06
29.60236220472441,28.913690476190474,0.0,2017-02-07
31.52173913043478,36.1849710982659,0.0,2017-02-08
35.686346863468636,32.90790616854909,88.5,2017-02-09
33.41330166270784,30.177625122669284,150.0,2017-02-10
41.37722419928826,40.97802197802198,26.0,2017-02-11
57.417748917748916,49.63157894736842,0.0,2017-02-12
45.809798270893374,34.90360046457607,0.0,2017-02-13
44.40919540229885,42.48640167364017,0.0,2017-02-14
31.155419222903884,29.514052583862195,11.0,2017-02-15
31.44747081712062,32.27742520398912,0.0,2017-02-16
43.55417956656347,54.65772669220945,0.0,2017-02-17
61.37463126843658,62.78787878787879,0.0,2017-02-18
46.86363636363637,47.04061895551257,0.0,2017-02-19
40.97283950617284,41.24655963302752,33.0,2017-02-20
56.34834123222749,41.62740899357602,0.0,2017-02-21
33.39955357142857,39.326021934197406,11.0,2017-02-22
48.369020501138955,42.559615384615384,0.0,2017-02-23
43.666666666666664,40.39072164948453,0.0,2017-02-24
49.416666666666664,40.31362007168459,0.0,2017-02-25
56.697068403908794,51.41153846153846,94.0,2017-02-26
37.4349593495935,46.61407766990291,0.0,2017-02-27
42.16107382550336,49.58349328214971,0.0,2017-02-28
48.74556213017752,44.469750889679716,0.0,2017-03-01
40.047222222222224,41.080760095011875,0.0,2017-03-02
52.815699658703075,40.381727158948685,36.5,2017-03-03
41.27146814404432,51.986217457886674,30.0,2017-03-04
60.34183673469388,54.70203488372093,57.75,2017-03-05
37.43355119825708,35.76626947754354,0.0,2017-03-06
33.787654320987656,34.546370967741936,214.75,2017-03-07
47.07387862796834,41.73960612691466,119.57142857142857,2017-03-08
33.86080586080586,38.716923076923074,0.0,2017-03-09
51.575221238938056,39.14754098360656,0.0,2017-03-10
45.510385756676556,37.54874213836478,0.0,2017-03-11
52.625698324022345,43.50638977635783,0.0,2017-03-12
53.881159420289855,41.56521739130435,19.0,2017-03-13
54.07957559681697,45.8034188034188,148.33333333333334,2017-03-14
44.327188940092164,35.0184287099903,0.0,2017-03-15
38.333333333333336,31.31594784353059,0.0,2017-03-16
40.705882352941174,33.002047082906856,0.0,2017-03-17
44.37135278514589,36.52192362093352,0.0,2017-03-18
43.13133640552996,46.01076923076923,160.0,2017-03-19
46.655072463768114,31.573319755600814,62.666666666666664,2017-03-20
28.502475247524753,28.727884615384614,0.0,2017-03-21
38.590625,30.690631808278866,0.0,2017-03-22
28.51027397260274,32.472684085510686,23.0,2017-03-23
46.39732142857143,31.302588996763753,0.0,2017-03-24
38.42699724517907,40.256515775034295,0.0,2017-03-25
49.47540983606557,39.724409448818896,0.0,2017-03-26
38.29,42.91466083150985,309.5,2017-03-27
48.98815165876777,45.70511534603811,41.0,2017-03-28
34.090712742980564,39.97483690587139,11.0,2017-03-29
75.95833333333333,65.6890625,0.0,2017-03-30
40.53989361702128,39.28708644610459,182.0,2017-03-31
51.491379310344826,36.982142857142854,3.0,2017-04-01
45.107317073170734,41.17133956386293,34.0,2017-04-02
36.35374149659864,26.32367149758454,20.5,2017-04-03
32.822281167108756,31.20278503046127,0.0,2017-04-04
40.21066666666667,36.84527518172378,49.0,2017-04-05
38.68213457076566,38.33555133079848,5.0,2017-04-06
31.033942558746737,36.64043824701195,0.0,2017-04-07
42.58717948717949,37.73495518565941,10.0,2017-04-08
55.600467289719624,43.70157819225251,55.0,2017-04-09
28.422657952069716,31.620598591549296,0.0,2017-04-10
35.20333333333333,36.38861386138614,314.4,2017-04-11
30.4,32.5578231292517,13.0,2017-04-12
35.62937062937063,37.04899135446686,11.0,2017-04-13
40.70169491525424,48.59500959692898,7.0,2017-04-14
45.39884393063584,39.93809523809524,0.0,2017-04-15
62.37950138504155,56.95793499043977,31.0,2017-04-16
29.947115384615383,34.810361681329425,0.0,2017-04-17
37.22516556291391,30.97773654916512,0.0,2017-04-18
36.607734806629836,31.899536321483772,0.0,2017-04-19
38.53739612188366,35.08474576271186,0.0,2017-04-20
45.024875621890544,45.50414364640884,0.0,2017-04-21
50.93142857142857,41.08417997097242,0.0,2017-04-22
49.902272727272724,42.26029654036244,224.0,2017-04-23
40.94736842105263,34.31858407079646,0.0,2017-04-24
35.849673202614376,28.440881763527056,0.0,2017-04-25
35.711934156378604,30.69094304388422,5.0,2017-04-26
34.647577092511014,30.946946946946948,7.0,2017-04-27
36.66,36.11478800413651,244.33333333333334,2017-04-28
45.06990881458967,41.2198275862069,0.0,2017-04-29
43.1764705882353,43.7532956685499,44.0,2017-04-30
62.989333333333335,46.82441700960219,39.5,2017-05-01
158.83870967741936,186.08665105386416,0.0,2017-05-02
32.66350710900474,34.56149068322981,0.0,2017-05-03
38.67970660146699,32.12820512820513,0.0,2017-05-04
34.96145610278373,28.34876210979548,14.0,2017-05-05
43.4529262086514,33.1644385026738,25.5,2017-05-06
52.60335195530726,41.66298342541437,43.0,2017-05-07
46.13988095238095,31.98926174496644,87.0,2017-05-08
37.05636743215031,33.286376274328084,29.0,2017-05-09
35.04109589041096,30.489622641509435,54.0,2017-05-10
35.65062761506276,29.1889400921659,47.0,2017-05-11
33.56264775413712,30.170854271356784,27.5,2017-05-12
44.40871934604905,35.93654822335025,0.0,2017-05-13
49.533557046979865,41.77447552447553,10.0,2017-05-14
34.66949152542373,35.390449438202246,0.0,2017-05-15
43.29158878504673,27.502149613069648,487.0,2017-05-16
40.04417670682731,34.979757085020246,15.0,2017-05-17
40.1078431372549,35.49950445986125,131.4,2017-05-18
38.06112469437653,31.429961089494164,17.5,2017-05-19
43.4151376146789,32.99041916167665,10.0,2017-05-20
53.42216981132076,46.305865921787706,23.666666666666668,2017-05-21
45.24593495934959,35.52862985685071,0.0,2017-05-22
36.23047619047619,33.00095419847328,6.0,2017-05-23
37.553149606299215,32.80072463768116,50.0,2017-05-24
34.83857442348008,30.40909090909091,0.0,2017-05-25
39.47757847533632,29.607917059377947,42.0,2017-05-26
42.25816023738872,36.199434229137196,0.0,2017-05-27
59.747747747747745,53.261950286806886,0.0,2017-05-28
35.91463414634146,52.58047016274865,0.0,2017-05-29
35.14666666666667,32.471065989847716,46.0,2017-05-30
41.65467625899281,29.707291666666666,0.0,2017-05-31
35.76252723311547,31.65560975609756,17.0,2017-06-01
32.96098562628337,30.389320388349514,0.0,2017-06-02
40.37764350453172,34.196026490066224,0.0,2017-06-03
58.721485411140584,41.214046822742475,0.0,2017-06-04
36.336693548387096,29.797642436149314,26.0,2017-06-05
30.780718336483933,28.89324817518248,0.0,2017-06-06
36.951219512195124,25.334224598930483,23.0,2017-06-07
27.838912133891213,32.75632614807873,0.0,2017-06-08
38.24433249370277,32.03678606001936,0.0,2017-06-09
31.796875,32.557833089311856,0.0,2017-06-10
54.625,56.84731543624161,0.0,2017-06-11
39.33150684931507,35.538011695906434,0.0,2017-06-12
37.82570806100218,37.809330628803245,0.0,2017-06-13
45.72494172494172,32.95945945945946,46.0,2017-06-14
45.673860911270985,56.47353760445682,0.0,2017-06-15
36.481735159817354,36.67786790266512,32.0,2017-06-16
49.5848623853211,39.21418439716312,61.0,2017-06-17
49.49614395886889,47.57051282051282,0.0,2017-06-18
39.98047722342733,34.5819397993311,44.0,2017-06-19
35.5518018018018,36.76781857451404,36.0,2017-06-20
32.45474137931034,32.763829787234044,0.0,2017-06-21
37.15742793791574,30.32161323681489,0.0,2017-06-22
49.33495145631068,30.45909090909091,0.0,2017-06-23
39.15850144092219,36.87057220708447,92.66666666666667,2017-06-24
49.04320987654321,49.17340067340067,0.0,2017-06-25
31.0,33.34019501625136,0.0,2017-06-26
36.05189620758483,32.71837944664031,0.0,2017-06-27
39.910714285714285,29.035476718403547,21.0,2017-06-28
38.4407158836689,35.328436516264425,0.0,2017-06-29
40.929906542056074,36.032220943613346,29.5,2017-06-30
49.56490384615385,50.54703328509407,50.0,2017-07-01
51.0503144654088,49.1062874251497,0.0,2017-07-02
32.58031088082902,35.013698630136986,0.0,2017-07-03
32.8247191011236,28.79690949227373,20.5,2017-07-04
31.280851063829786,35.86534446764092,0.0,2017-07-05
39.033126293995856,36.048804780876495,0.0,2017-07-06
35.95074946466809,29.598870056497177,0.0,2017-07-07
46.52519893899204,46.70266040688576,0.0,2017-07-08
58.37552742616034,52.06198347107438,13.0,2017-07-09
38.800947867298575,38.39281288723668,128.0,2017-07-10
40.9816091954023,39.68757259001161,0.0,2017-07-11
38.06813627254509,38.340816326530614,0.0,2017-07-12
40.095334685598374,38.88621444201313,65.0,2017-07-13
41.725531914893615,42.432867883995705,0.0,2017-07-14
49.93540669856459,48.31994645247657,0.0,2017-07-15
50.809725158562365,49.1657223796034,30.0,2017-07-16
42.714579055441476,29.593275488069413,41.0,2017-07-17
39.57943925233645,38.81393034825871,68.0,2017-07-18
44.91463414634146,46.1588486140725,49.5,2017-07-19
42.49586776859504,45.77181208053691,0.0,2017-07-20
59.71590909090909,54.00138312586446,281.6666666666667,2017-07-21
44.857549857549856,43.70323488045007,67.25,2017-07-22
56.720682302771856,58.787379972565155,0.0,2017-07-23
39.21092278719397,45.11829134720701,112.33333333333333,2017-07-24
48.64705882352941,34.73598130841121,179.0,2017-07-25
36.39088729016787,33.63347921225383,53.5,2017-07-26
36.97167138810198,32.88387978142077,0.0,2017-07-27
40.716931216931215,35.678666666666665,28.0,2017-07-28
44.859410430839006,35.01655172413793,11.0,2017-07-29
57.067129629629626,56.48286140089419,50.666666666666664,2017-07-30
52.698876404494385,37.16438356164384,386.3333333333333,2017-07-31
45.30549450549451,37.840728100113765,12.0,2017-08-01
43.114688128772634,40.14088983050848,29.166666666666668,2017-08-02
42.25503355704698,36.05785123966942,16.1,2017-08-03
37.637614678899084,35.36595310907237,16.875,2017-08-04
45.42260442260442,35.35013623978202,10.5,2017-08-05
50.32586558044807,46.57846952010376,46.666666666666664,2017-08-06
37.71269487750557,33.48297872340426,19.166666666666668,2017-08-07
42.55530973451327,39.043771043771045,14.0,2017-08-08
40.1415313225058,34.227118644067794,33.666666666666664,2017-08-09
40.64810126582279,32.9102416570771,11.4,2017-08-10
34.270194986072426,37.656565656565654,18.0,2017-08-11
47.97859327217125,45.89956958393113,0.0,2017-08-12
49.785145888594165,47.76214405360134,0.0,2017-08-13
44.70348837209303,40.52564102564103,30.0,2017-08-14
46.50592885375494,42.878197320341044,15.0,2017-08-15
41.67396061269147,35.26155358898722,15.75,2017-08-16
37.11600928074246,39.52350427350427,25.0,2017-08-17
35.146153846153844,33.23147208121827,19.0,2017-08-18
36.62796833773087,36.66531713900135,32.5,2017-08-19
51.66294642857143,54.26093514328809,0.0,2017-08-20
40.35532994923858,44.159120310478656,11.0,2017-08-21
33.4382871536524,31.16699604743083,12.5,2017-08-22
39.28378378378378,34.31928345626976,36.0,2017-08-23
37.498817966903076,32.95218718209563,12.2,2017-08-24
32.091412742382275,38.78814489571899,0.0,2017-08-25
43.741610738255034,54.354838709677416,0.0,2017-08-26
56.49433106575964,48.412191582002905,36.0,2017-08-27
37.57746478873239,31.24335812964931,11.666666666666666,2017-08-28
34.985915492957744,32.4853249475891,11.5,2017-08-29
36.873456790123456,40.486666666666665,22.25,2017-08-30
32.44615384615385,30.291814946619215,30.0,2017-08-31
50.12320916905444,35.45495495495496,12.0,2017-09-01
48.37770897832817,50.88522012578616,15.0,2017-09-02
59.5799522673031,49.66089466089466,0.0,2017-09-03
40.24338624338624,38.05131414267835,0.0,2017-09-04
35.402877697841724,33.525054466230934,9.666666666666666,2017-09-05
36.84636118598383,33.62192393736018,12.0,2017-09-06
48.81534772182254,48.357371794871796,0.0,2017-09-07
42.72079772079772,40.204834605597966,0.0,2017-09-08
44.821333333333335,42.48733233979136,93.0,2017-09-09
51.35606060606061,52.870588235294115,0.0,2017-09-10
27.148681055155876,34.41619797525309,10.0,2017-09-11
35.263020833333336,35.52894438138479,9.75,2017-09-12
31.919060052219322,37.21686746987952,10.333333333333334,2017-09-13
38.91315136476427,37.829268292682926,15.8,2017-09-14
40.01424501424501,35.75438596491228,0.0,2017-09-15
52.84879725085911,42.62035541195477,60.0,2017-09-16
63.916666666666664,56.266866566716644,54.8,2017-09-17
35.246246246246244,33.3781212841855,9.0,2017-09-18
41.119791666666664,37.39086859688196,20.0,2017-09-19
33.3029490616622,30.629050279329608,12.333333333333334,2017-09-20
37.58404558404558,37.15582959641256,11.25,2017-09-21
38.36612021857923,34.42354368932039,17.0,2017-09-22
43.08510638297872,36.345541401273884,82.0,2017-09-23
70.937125748503,49.42934782608695,50.0,2017-09-24
39.17875647668394,31.100997506234414,8.6,2017-09-25
43.033149171270715,38.30047505938242,17.75,2017-09-26
47.43935309973046,38.625850340136054,36.5,2017-09-27
41.22538860103627,36.46197502837684,72.33333333333333,2017-09-28
41.807291666666664,39.87676508344031,127.66666666666667,2017-09-29
52.263665594855304,38.224242424242426,91.85714285714286,2017-09-30
56.01823708206687,53.351351351351354,85.33333333333333,2017-10-01
34.5916955017301,44.10016155088853,11.5,2017-10-02
51.24866310160428,43.912718204488776,16.8,2017-10-03
34.813455657492355,37.04722550177095,42.2,2017-10-04
36.31185567010309,38.240811153358685,8.8,2017-10-05
30.91545189504373,33.86153846153846,36.0,2017-10-06
45.08529411764706,39.5244094488189,11.0,2017-10-07
53.68258426966292,48.84473197781885,39.6,2017-10-08
31.874233128834355,41.40308087291399,8.0,2017-10-09
32.91612903225806,33.556728232189975,17.0,2017-10-10
38.07719298245614,39.79597701149425,9.0,2017-10-11
51.55595667870036,42.833017077798864,25.5,2017-10-12
29.894039735099337,32.40245775729647,65.0,2017-10-13
43.260377358490565,36.44959677419355,39.0,2017-10-14
52.191542288557216,42.7834274952919,65.0,2017-10-15
37.50704225352113,33.80603448275862,31.0,2017-10-16
35.234375,34.58,27.5,2017-10-17
41.56603773584906,32.943502824858754,79.0,2017-10-18
53.668571428571425,38.21689785624212,0.0,2017-10-19
49.75757575757576,33.82331511839708,0.0,2017-10-20
36.545801526717554,44.73269230769231,26.0,2017-10-21
52.58132530120482,45.37972166998012,0.0,2017-10-22
38.43445692883895,29.274285714285714,0.0,2017-10-23
35.03496503496503,28.969776609724047,0.0,2017-10-24
36.87544483985765,30.90184921763869,12.0,2017-10-25
46.28125,32.9,0.0,2017-10-26
39.819397993311036,34.32676056338028,0.0,2017-10-27
50.5078125,44.95669291338583,0.0,2017-10-28
47.43971631205674,45.28451882845188,94.0,2017-10-29
37.42279411764706,35.36148148148148,0.0,2017-10-30
34.718032786885246,30.977544910179642,11.0,2017-10-31
31.151943462897528,34.86806596701649,15.0,2017-11-01
49.60738255033557,39.14677419354839,39.666666666666664,2017-11-02
34.689922480620154,35.93046357615894,7.0,2017-11-03
36.052845528455286,34.94267515923567,12.0,2017-11-04
53.77777777777778,49.591885441527445,0.0,2017-11-05
51.208835341365464,39.91593695271454,0.0,2017-11-06
33.10726643598616,28.86813186813187,0.0,2017-11-07
45.55673758865248,34.08836524300442,6.0,2017-11-08
30.22945205479452,35.02446483180428,0.0,2017-11-09
33.76449275362319,33.53832442067736,26.0,2017-11-10
42.94420600858369,35.43577981651376,22.0,2017-11-11
50.049668874172184,44.65079365079365,50.5,2017-11-12
41.32888888888889,45.455114822546975,0.0,2017-11-13
31.375451263537904,27.491721854304636,72.0,2017-11-14
49.19135802469136,41.125506072874494,0.0,2017-11-15
49.5726872246696,35.465486725663716,0.0,2017-11-16
31.422053231939163,30.333333333333332,0.0,2017-11-17
42.48341232227488,43.63561076604555,0.0,2017-11-18
57.16450216450217,46.30099502487562,67.0,2017-11-19
33.84710743801653,31.933962264150942,11.0,2017-11-20
43.75478927203065,32.47284345047923,10.0,2017-11-21
37.96590909090909,30.70800627943485,0.0,2017-11-22
31.789473684210527,34.93558776167472,8.0,2017-11-23
30.454183266932272,31.673076923076923,0.0,2017-11-24
48.73953488372093,42.88984881209503,8.0,2017-11-25
61.760456273764255,47.671394799054376,0.0,2017-11-26
42.540284360189574,28.971134020618557,0.0,2017-11-27
62.079166666666666,38.90661478599222,10.0,2017-11-28
42.59069767441861,23.95687885010267,0.0,2017-11-29
37.205882352941174,36.389002036659875,0.0,2017-11-30
50.2017937219731,32.79454926624738,0.0,2017-12-01
52.27058823529412,41.93313953488372,55.0,2017-12-02
61.51401869158879,43.46520146520147,81.5,2017-12-03
35.40414507772021,45.15764705882353,0.0,2017-12-04
45.273109243697476,32.04667863554758,0.0,2017-12-05
38.780082987551864,35.979667282809615,0.0,2017-12-06
33.78761061946903,26.88235294117647,106.0,2017-12-07
40.19047619047619,37.45093945720251,0.0,2017-12-08
58.43589743589744,33.57836644591612,51.5,2017-12-09
47.93069306930693,52.183673469387756,45.0,2017-12-10
35.367816091954026,31.916492693110648,31.5,2017-12-11
39.96678966789668,36.74856046065259,0.0,2017-12-12
45.261538461538464,32.07276507276507,0.0,2017-12-13
43.90376569037657,32.280858676207515,0.0,2017-12-14
37.14054054054054,33.059196617336156,28.0,2017-12-15
36.24503311258278,41.75498575498575,0.0,2017-12-16
64.98351648351648,49.78466076696165,0.0,2017-12-17
37.641304347826086,36.14645308924485,0.0,2017-12-18
28.305882352941175,40.392561983471076,0.0,2017-12-19
52.9622641509434,38.85,0.0,2017-12-20
43.05769230769231,36.074183976261125,0.0,2017-12-21
69.09803921568627,40.23076923076923,0.0,2017-12-22
69.29,39.7093023255814,0.0,2017-12-23
53.5609756097561,50.29047619047619,0.0,2017-12-24
62.32520325203252,57.41588785046729,0.0,2017-12-25
58.13259668508287,45.288288288288285,0.0,2017-12-26
45.14358974358974,43.38265306122449,0.0,2017-12-27
61.586497890295355,42.28888888888889,26.0,2017-12-28
38.89387755102041,41.560165975103736,0.0,2017-12-29
48.46222222222222,37.785353535353536,0.0,2017-12-30
51.054054054054056,43.833333333333336,0.0,2017-12-31
